Date,Open,High,Low,Close,Volume
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049
2021-08-10,46274.19140625,46503.171875,45030.58984375,45302.515625,35471704064
